checkpoint_id,scope,relative_path,sha256,artifact_component,pretraining_source,initialization_evidence,protocol_status,prospective_test_exact_sha_exposed_in_unlabeled_pool,prospective_test_near_group_exposed_in_unlabeled_pool,notes
sha256:e4560e5600301b660c10,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_66.pth,e4560e5600301b660c10f4125a62c9b1459f51cb92b0eb33cd0bec743b00cb4d,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:acff5e109dc49443c09b,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_67.pth,acff5e109dc49443c09bd9c390047e792de8c2ba9674097e8dbb6526fa263297,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:041d1d2e6ae2c5a55ee4,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_68.pth,041d1d2e6ae2c5a55ee406a2d7ef28d77fec84dbc4884eff8fe533f3cd55a125,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:0f9a8e0e6c55e1eb66be,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_69.pth,0f9a8e0e6c55e1eb66be23e8fe1bbac8b6ff03abe184e70c34daa28c2592edaa,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f489301259940a6e8228,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_7.pth,f489301259940a6e82289db91b1ac5ecaf63fb2c62dd78d54960d36a2abea7a2,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:57ce775dd5d58ff9ce04,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_70.pth,57ce775dd5d58ff9ce045692f16c60596b41eb68b07ae2c626f30c055873d693,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:2c2f4a9b5af24a364a68,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_71.pth,2c2f4a9b5af24a364a6884c5b651735602518566642348e4197448c1d212480f,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8d6103c56f45afd5e32c,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_72.pth,8d6103c56f45afd5e32c71afcdd64f7397cbd1e4c321dfe53f9834c06aa2b8c3,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:ce237d21b2879aec4222,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_73.pth,ce237d21b2879aec42226d102e6733556ec4ad15eb1c80c0138f2c67711a8b0a,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:b6f75b5e13695b71b6f1,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_74.pth,b6f75b5e13695b71b6f16fb368276c043feac124b674ba99125f52704caffecf,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:08b7b955153af21f98df,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_75.pth,08b7b955153af21f98dff0e738734c3cf31fa71f98c9b29da17fc5e011899c1e,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:3508e261fb8974589f12,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_76.pth,3508e261fb8974589f12516f878350163ecafe270abf1fbc1533b65108279f6e,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8879a5cd9fefa9ea34c4,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_77.pth,8879a5cd9fefa9ea34c42a5ad3ddcb12f5f847ccad6166f8858835603a21fc88,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:a2657c22aa251c2f2334,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_78.pth,a2657c22aa251c2f2334236d8fdb15cb9860467fa98d0185b237fe51e6cea083,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:4a9aa6efe13efe8a3c00,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_79.pth,4a9aa6efe13efe8a3c00c5da8d3ac57f2bf6cf3a8993c014588a8ae0dfdac359,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:6e22b0a8e026a063487a,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_8.pth,6e22b0a8e026a063487aae7011ed3c1edb3e75e712c79fe9f371452b05aa5608,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:2db1fe69cb4c71ff96e8,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_80.pth,2db1fe69cb4c71ff96e8f6124dc1e97b3937e728182aa834b59b92a41395c087,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d24ddb0e5e76867c68e3,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_81.pth,d24ddb0e5e76867c68e3e88b5bebc93e2e83b0fa809820ab03c22858911b6b8f,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c0b78bb583b2a27328ad,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_82.pth,c0b78bb583b2a27328ad11484ce8920f46f52edb9112d02001af13e89d5754da,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:4be7806d643b023a20ea,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_83.pth,4be7806d643b023a20ea4cbf0f918df900cd23fb40a4bd321569e5635519422a,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:1b3a0cf9bbae3945f619,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_84.pth,1b3a0cf9bbae3945f6195d3371007e0922c5a3982f9c23fb45be9c5483416ae9,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:882b7fbb0a15e6f829c6,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_85.pth,882b7fbb0a15e6f829c66c2b80bd284e3ce0d215ba90cc51164fddff76848406,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d46664f2597a8ddeb375,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_86.pth,d46664f2597a8ddeb375203d0904ba9777739c14b91e36013da98d81b2264bef,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:5e9d33d4393a8e3df60a,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_87.pth,5e9d33d4393a8e3df60a434b60a724cc101ed3a5132a07c7ae198cbd33712c11,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d3fa13ce0c0456fe9201,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_88.pth,d3fa13ce0c0456fe92012980017ff58eda37eca7bc6174f2e3ea93b481bfa5dc,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8fdbda0deadf086d18c8,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_89.pth,8fdbda0deadf086d18c867581bf02dec45cb9d4c596ade2604a3857a385375ec,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:ee6962a85794f0a2e2b3,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_9.pth,ee6962a85794f0a2e2b30021abc07af266ac243419fe74b3b09ad06ac1024f84,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:981bc3054b5daa102926,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_90.pth,981bc3054b5daa102926a5c4f4b94bba61a4f2439a82b09cdbc983bc6eb475ee,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:4011f1d1005527de47ac,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_91.pth,4011f1d1005527de47ac92c9671e088be62eab22917a0767821c1f91b3ba20a4,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e68fd76223adea73f74f,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_92.pth,e68fd76223adea73f74f57db83cec69edc31c1a96cbe5faed6ad298d00564a66,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:0f7c089b0db1abdab47f,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_93.pth,0f7c089b0db1abdab47f187e10c3f0f5c9b916ea370aaf75b8e08e6754b128e0,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8e4f29cf5c273bd686c1,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_94.pth,8e4f29cf5c273bd686c1ebc682138438c488308f3aa62901dec4cb15b09ef4b7,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:ebb26b047df89a196501,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_95.pth,ebb26b047df89a1965016f734d5e5a99a2ea125f12634108f95aa3d72441c16d,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:4e295fc71f2949279fcd,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_96.pth,4e295fc71f2949279fcdbae6ef61749fd34ccf7ae6d47ddcd09081e194097db1,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:53e3abae545878b5a9a6,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_97.pth,53e3abae545878b5a9a6ba5cff69ffdb55189cea1661b65112276fc16b8c28d1,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:2d31fdf8ce0c6cf69427,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_98.pth,2d31fdf8ce0c6cf69427de348801ba4142e46325a7d381dd65761eec77f83849,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:29498043f11f9c2cfe55,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_20.0_epoch_99.pth,29498043f11f9c2cfe553a5a9967fa81aceecc2660fcb063e684ea705da4c7d3,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:2a6aa5fd74b25ec6c8e4,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_1.pth,2a6aa5fd74b25ec6c8e4507b8d6260644cadcfe75b9e9a5ab25821f363a2d44a,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:0c02915c5f5f4cc981d3,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_10.pth,0c02915c5f5f4cc981d3b58638add8ce110dea3b473d56f3ed573c852d91901f,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:64f99f8c126f9b084eae,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_11.pth,64f99f8c126f9b084eae77a8426fb8888655050cc87d57e7a7c7c3813385b352,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:eb89a32fc42095127138,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_12.pth,eb89a32fc4209512713832c18848c48474eda2a6187fb06982190f782466d62c,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:5a7d19551fd5fccc4dbf,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_13.pth,5a7d19551fd5fccc4dbf6953aef20493fa00d16c821738d15f6ebcce4b5a6f31,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e9b6d36c598d43b3f65d,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_14.pth,e9b6d36c598d43b3f65dda322199f1ae58c8c539e7b9251302657d6b57ad55c2,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c45d850eb428285d2980,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_15.pth,c45d850eb428285d29803a96e6e56910ede3d78e16521beb40da744d0b9bc8e6,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e9529153cc9e2a14786e,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_16.pth,e9529153cc9e2a14786e893207c91b5ccb4f3f40000ded7426bc556b04ae7fea,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:5e6a9c99a6bbf709382f,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_17.pth,5e6a9c99a6bbf709382f5639bc80cec61fbec01cc308f02b4f05fa2c8718a213,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:88d5a5c8131e993605c2,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_18.pth,88d5a5c8131e993605c2339be2ce9424ad35eaae0d47d8ccadeba7d46adbf843,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:5c1c8f8872629fbde7d3,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_19.pth,5c1c8f8872629fbde7d3bdf5a58be4a266f975fd25c5ece7852bafd563bfc8e6,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:15cc9fd4b0261897b5e7,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_2.pth,15cc9fd4b0261897b5e72c6affdd2be71160ebac0bd6e7f856847ecbd80675f4,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f052d32c89943caf4de8,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_20.pth,f052d32c89943caf4de81c72537b783119af541ee6c46f6c46c5cc1e4169ea17,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8efeb19da1cdb156b7e2,CHECKPOINT_ROOT,checkpoints_VicReg_ImageNet_NEWXX/vicreg_mu_23.0_epoch_21.pth,8efeb19da1cdb156b7e202a0f1a72ea4e35df4d828533ccca0950f8bbb090a21,PARTIAL_STATE,UNKNOWN,Directory name is not sufficient provenance,PROVENANCE_UNKNOWN,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
